t,H,d
2005-12-03,48.38,4.77
2005-12-04,48.7,4.45
2005-12-05,48.96,4.19
2005-12-06,49.2,3.95
2005-12-07,49.35,3.8
2005-12-08,49.41,3.74
2005-12-09,49.42,3.73
2005-12-10,49.43,3.72
2005-12-11,49.41,3.74
2005-12-12,49.39,3.76
2005-12-13,49.35,3.8
2005-12-14,49.32,3.83
2005-12-15,49.29,3.86
2005-12-16,49.26,3.89
2005-12-17,49.22,3.93
2005-12-18,49.18,3.97
2005-12-19,49.14,4.01
2005-12-20,49.1,4.05
2005-12-21,49.07,4.08
2005-12-22,49.04,4.11
2005-12-23,49.03,4.12
2005-12-24,49.01,4.14
2005-12-25,49.0,4.15
2005-12-26,48.98,4.17
2005-12-27,48.97,4.18
2005-12-28,48.95,4.2
2005-12-29,48.93,4.22
2005-12-30,48.94,4.21
2005-12-31,49.09,4.06
2006-01-01,49.2,3.95
2006-01-02,49.41,3.74
2006-01-03,49.54,3.61
2006-01-04,49.57,3.58
2006-01-05,49.56,3.59
2006-01-06,49.52,3.63
2006-01-07,49.48,3.67
2006-01-08,49.44,3.71
2006-01-09,49.39,3.76
2006-01-10,49.35,3.8
2006-01-11,49.32,3.83
2006-01-12,49.28,3.87
2006-01-13,49.27,3.88
2006-01-14,49.24,3.91
2006-01-15,49.23,3.92
2006-01-16,49.2,3.95
2006-01-17,49.19,3.96
2006-01-18,49.14,4.01
2006-01-19,49.12,4.03
2006-01-20,49.12,4.03
2006-01-21,49.1,4.05
2006-01-22,49.1,4.05
2006-01-23,49.11,4.04
2006-01-24,49.13,4.02
2006-01-25,49.15,4.0
2006-01-26,49.15,4.0
2006-01-27,49.14,4.01
2006-01-28,49.14,4.01
2006-01-29,49.47,3.68
2006-01-30,49.69,3.46
2006-01-31,49.68,3.47
2006-02-01,49.61,3.54
2006-02-02,49.54,3.61
2006-02-03,49.48,3.67
2006-02-04,49.41,3.74
2006-02-05,49.35,3.8
2006-02-06,49.31,3.84
2006-02-07,49.28,3.87
2006-02-08,49.27,3.88
2006-02-09,49.23,3.92
2006-02-10,49.19,3.96
2006-02-11,49.15,4.0
2006-02-12,49.12,4.03
2006-02-13,49.11,4.04
2006-02-14,49.09,4.06
2006-02-15,49.11,4.04
2006-02-16,49.14,4.01
2006-02-17,49.14,4.01
2006-02-18,49.13,4.02
2006-02-19,49.2,3.95
2006-02-20,49.55,3.6
2006-02-21,49.76,3.39
2006-02-22,49.76,3.39
2006-02-23,49.76,3.39
2006-02-24,49.72,3.43
2006-02-25,49.72,3.43
2006-02-26,49.69,3.46
2006-02-27,49.62,3.53
2006-02-28,49.56,3.59
2006-03-01,49.5,3.65
2006-03-02,49.45,3.7
2006-03-03,49.46,3.69
2006-03-04,49.61,3.54
2006-03-05,49.66,3.49
2006-03-06,49.63,3.52
2006-03-07,49.59,3.56
2006-03-08,49.6,3.55
2006-03-09,49.65,3.5
2006-03-10,49.63,3.52
2006-03-11,49.58,3.57
2006-03-12,49.53,3.62
2006-03-13,49.49,3.66
2006-03-14,49.44,3.71
2006-03-15,49.4,3.75
2006-03-16,49.35,3.8
2006-03-17,49.32,3.83
2006-03-18,49.29,3.86
2006-03-19,49.26,3.89
2006-03-20,49.23,3.92
2006-03-21,49.2,3.95
2006-03-22,49.21,3.94
2006-03-23,49.23,3.92
2006-03-24,49.26,3.89
2006-03-25,49.26,3.89
2006-03-26,49.37,3.78
2006-03-27,49.56,3.59
2006-03-28,49.62,3.53
2006-03-29,49.58,3.57
2006-03-30,49.54,3.61
2006-03-31,49.48,3.67
2006-04-01,49.44,3.71
2006-04-02,49.41,3.74
2006-04-03,49.36,3.79
2006-04-04,49.34,3.81
2006-04-05,49.31,3.84
2006-04-06,49.27,3.88
2006-04-07,49.23,3.92
2006-04-08,49.2,3.95
2006-04-09,49.16,3.99
2006-04-10,49.11,4.04
2006-04-11,49.09,4.06
2006-04-12,49.06,4.09
2006-04-13,49.04,4.11
2006-04-14,49.01,4.14
2006-04-15,49.01,4.14
2006-04-16,48.98,4.17
2006-04-17,48.97,4.18
2006-04-18,48.95,4.2
2006-04-19,48.94,4.21
2006-04-20,48.93,4.22
2006-04-21,48.91,4.24
2006-04-22,48.87,4.28
2006-04-23,48.85,4.3
2006-04-24,48.83,4.32
2006-04-25,48.8,4.35
2006-04-26,48.78,4.37
